Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	50	525	764	2215.9	8	-0.0528618	0.343781	0.376728	0.89465	0.854541
0	50	525	892	1157.67	4.26667	-0.0942693	0.642921	0.673682	0.902819	0.567602
0	50	525	970	1363.47	4.13333	-0.0653974	0.63302	0.655546	0.888375	0.666698
0	50	525	1182	1984.45	8.13333	-0.0155531	0.338873	0.348998	0.778137	0.650172
0	50	525	1306	3473.16	4.66667	-0.0554339	0.561719	0.584738	0.857853	0.624736
0	50	525	1442	2286.16	7.86667	-0.0433767	0.334071	0.361756	0.83839	0.759555
0	50	525	1497	2639.04	5.93333	-0.0229744	0.447742	0.460145	0.840172	0.73242
0	50	525	1555	1599.98	6.26667	-0.0398902	0.459207	0.479952	0.970693	0.961362
0	50	525	1673	2466.4	4.46667	-0.0554021	0.668014	0.685441	0.933715	0.789076
0	50	525	2097	4098.16	4.66667	-0.0858528	0.602061	0.633524	0.916161	0.580112
0	50	622	764	1353.38	6.93333	-0.0339644	0.486351	0.503223	0.872836	0.814845
0	50	622	892	2465.49	2.93333	-0.0768008	0.821667	0.834386	1	1
0	50	622	970	4840.96	3.06667	-0.0205289	0.832537	0.835906	1	1
0	50	622	1182	2032.95	7.33333	0.0147746	0.502492	0.495031	0.837745	0.738553
0	50	622	1306	927.214	3.46667	-0.0206468	0.755	0.759956	1	1
0	50	622	1442	2182.41	6.93333	-0.0215443	0.496833	0.507445	0.867892	0.815076
0	50	622	1497	1995.28	4.66667	0.0129268	0.633075	0.62827	0.949859	0.930753
0	50	622	1555	4369.18	4.8	-0.0114752	0.584007	0.588727	0.836522	0.461758
0	50	622	1673	2421.91	3	-0.00353934	0.824593	0.825212	0.915438	1.04406
0	50	622	2097	2494.28	3.33333	-0.0658037	0.783333	0.796711	1	1
0	50	764	892	1117.02	6.86667	-0.0398464	0.508388	0.527226	0.930068	0.912916
0	50	764	970	3507.41	6.8	-0.0168598	0.458904	0.467876	0.801768	0.698667
0	50	764	1182	818.184	10.0667	0.00175131	0.187139	0.185713	0.672601	0.569925
0	50	764	1306	1308.15	7.33333	-0.0196499	0.440403	0.451187	0.924631	0.89964
0	50	764	1442	1141.6	10.0667	-0.0204916	0.18548	0.201836	0.754202	0.587303
0	50	764	1497	1185.01	8.4	-0.00128041	0.328063	0.328922	0.903729	0.80277
0	50	764	1555	3030.81	8.26667	-0.0147098	0.297818	0.307997	0.874598	0.839967
0	50	764	1673	1456.79	6.86667	-0.0133825	0.510328	0.516794	0.885025	0.806152
0	50	764	2097	2428.42	7.13333	-0.0381409	0.472986	0.492349	0.944883	0.908859
0	50	892	970	2395.01	2.86667	-0.0395739	0.826724	0.83332	0.93695	0.462458
0	50	892	1182	858.516	7.2	0.00933141	0.516977	0.512427	0.860554	0.785463
0	50	892	1306	2323.04	3.26667	-0.0318021	0.747405	0.75519	0.950859	0.842511
0	50	892	1442	1221.32	7.06667	-0.0273235	0.51073	0.523743	0.890768	0.840837
0	50	892	1497	1538.45	4.53333	0.005923	0.634073	0.631892	0.925921	0.867854
0	50	892	1555	1994.15	4.6	-0.0185473	0.587135	0.594653	0.85417	0.366882
0	50	892	1673	1471.06	2.93333	-0.019849	0.828571	0.831908	0.933333	1.07143
0	50	892	2097	3007.61	3	-0.0799736	0.760401	0.778144	0.878604	0.845413
0	50	970	1182	3099.19	7.46667	0.0348983	0.510808	0.493119	0.907835	0.471003
0	50	970	1306	4693.09	3.2	0.0119256	0.746011	0.742946	0.914359	0.341815
0	50	970	1442	3291.58	7.06667	-0.00364692	0.504885	0.506684	0.942878	0.931017
0	50	970	1497	3665.12	4.6	0.0378367	0.622832	0.608	0.913681	0.851137
0	50	970	1555	1322.96	4.93333	0.0108685	0.605748	0.601416	0.944515	0.927028
0	50	970	1673	3370.46	3.06667	0.0493234	0.852054	0.844378	0.990609	0.989187
0	50	970	2097	5034.61	3.13333	-0.034053	0.788947	0.795897	0.977027	0.968294
0	50	1182	1306	1622.23	7.53333	0.0226596	0.453643	0.440976	0.872839	0.80215
0	50	1182	1442	417.163	8.73333	0.00941025	0.150071	0.141997	0.517402	0.446665
0	50	1182	1497	683.1	8.66667	0.0332681	0.323129	0.299836	0.805893	0.731084
0	50	1182	1555	2379.44	8.4	0.019241	0.301396	0.287691	0.779643	0.663425
0	50	1182	1673	728.371	7.46667	0.0363389	0.532698	0.515076	0.888413	0.748922
0	50	1182	2097	2150.17	7.4	0.0072863	0.486126	0.482355	0.888521	0.845736
0	50	1306	1442	1597.03	7.13333	-0.00884956	0.415567	0.420693	0.804402	0.719407
0	50	1306	1497	1301.42	4.8	0.0229568	0.547556	0.536925	0.86945	0.781505
0	50	1306	1555	3985.91	5.46667	0.00218818	0.558344	0.557375	0.989325	0.987449
0	50	1306	1673	1748.89	3.33333	0.0200986	0.76495	0.760129	0.94767	0.913292
0	50	1306	2097	1571.34	3.6	-0.0298268	0.707486	0.715958	0.926879	0.860609
0	50	1442	1497	373.631	8.2	0.00755837	0.317731	0.312535	0.83159	0.290632
0	50	1442	1555	2419.35	8.53333	-0.00603809	0.294492	0.298726	0.832726	0.625948
0	50	1442	1673	321.403	7.06667	-0.000680206	0.529698	0.530017	0.912736	0.878578
0	50	1442	2097	1812.02	7.33333	-0.0265707	0.471143	0.484832	0.906855	0.880523
0	50	1497	1555	2775.36	6.26667	0.0188561	0.435197	0.424343	0.920379	0.909351
0	50	1497	1673	447.772	4.73333	0.0406199	0.657859	0.643373	0.973692	0.968246
0	50	1497	2097	1469.5	4.8	0.0036818	0.592032	0.590524	0.917353	0.87314
0	50	1555	1673	2391.41	4.8	0.0147807	0.621272	0.615591	0.901911	0.674189
0	50	1555	2097	3981.35	4.86667	-0.0184462	0.556434	0.564467	0.870145	0.788465
0	50	1673	2097	1668.18	3.26667	-0.0193868	0.78712	0.791168	0.917929	0.398267
0	50	-999	-999	91	-999	-0.075682	0.333358	0.338246	0.301494	0.0173555
0	60	-1	-1	-1	17.6	-0.00154662	0.631759	0.632328	0.924248	0.923706
0	60	90	248	2875.64	2.53333	0.0347482	0.893757	0.889933	0.929543	1.06684
0	60	90	525	925.014	3.73333	-0.065567	0.707395	0.7254	0.930597	0.907613
0	60	90	622	4083.97	2.6	-0.0202429	0.869646	0.872233	0.928724	0.562086
0	60	90	764	2898.04	6.13333	0.0350807	0.594198	0.579445	0.952886	0.937753
0	60	90	892	1975.16	2.86667	-0.0935565	0.85247	0.865092	1	1
0	60	90	970	1417.36	2.46667	-0.0302516	0.864133	0.868122	0.828947	1.04872
0	60	90	1182	2832.12	7.33333	-0.047239	0.514814	0.5367	0.875691	0.777532
0	60	90	1306	4201.21	2.93333	-0.16025	0.754398	0.78832	0.887139	0.999761
0	60	90	1442	3168.3	6.33333	0.0187044	0.566991	0.558738	0.905979	0.805771
0	60	90	1497	3506.38	4	-0.0253098	0.683964	0.691765	0.967371	0.948927
0	60	90	1555	2270.93	4.33333	6.01319e-05	0.690155	0.690137	0.96781	0.959113
0	60	90	1673	3370.52	2.93333	-0.0523488	0.864942	0.871661	1	1
0	60	90	2097	4974.94	3	-0.0455246	0.82373	0.831405	0.985633	0.982016
0	60	248	525	2438.7	3.6	-0.0128934	0.727404	0.730873	0.933545	0.880077
0	60	248	622	1270.47	2.46667	0.165582	0.927191	0.912743	1	1
0	60	248	764	875.685	5.8	0.0826127	0.580552	0.54278	0.877023	0.731971
0	60	248	892	1611.16	2.46667	0.0441809	0.89584	0.891026	0.891301	0.547495
0	60	248	970	3801.18	2.26667	0.256323	0.94337	0.923851	0.870255	0.475024
0	60	248	1182	1660.12	7.06667	-0.0125107	0.527435	0.533274	0.913629	0.873374
0	60	248	1306	1765.51	2.8	-0.0943162	0.807741	0.824311	0.928952	0.710253
0	60	248	1442	2013.31	6.26667	0.0632733	0.573942	0.545163	0.928365	0.386659
0	60	248	1497	2051.25	3.8	0.0280756	0.696108	0.68733	0.956686	0.939531
0	60	248	1555	3603.1	4.2	0.0582883	0.697065	0.678315	0.913908	0.254522
0	60	248	1673	2330.82	2.6	0.0875674	0.908315	0.899516	0.964938	0.931132
0	60	248	2097	3166.2	2.66667	0.0535097	0.851101	0.842682	0.91481	1.04277
0	60	525	622	3515.43	3.66667	-0.0350372	0.73145	0.740541	0.944814	0.876474
0	60	525	764	2215.9	6.86667	0.0142834	0.451793	0.44385	0.890792	0.846849
0	60	525	892	1157.67	3.73333	-0.0668502	0.687713	0.707281	0.931271	0.728729
0	60	525	970	1363.47	3.4	-0.0379237	0.707207	0.717905	0.87009	0.790357
0	60	525	1182	1984.45	7.73333	-0.0479436	0.373142	0.401821	0.817792	0.762968
0	60	525	1306	3473.16	3.93333	-0.101106	0.571491	0.610838	0.852553	0.67248
0	60	525	1442	2286.16	6.93333	0.00210731	0.426599	0.425389	0.852862	0.771839
0	60	525	1497	2639.04	4.86667	-0.0327363	0.518797	0.53405	0.83313	0.648859
0	60	525	1555	1599.98	5.46667	-0.0151033	0.559639	0.566191	0.972559	0.959181
0	60	525	1673	2466.4	3.86667	-0.0504808	0.714032	0.727774	0.929178	0.18
0	60	525	2097	4098.16	3.93333	-0.0470201	0.671091	0.685862	0.902165	0.694868
0	60	622	764	1353.38	5.86667	0.0571378	0.591104	0.566325	0.867647	0.777131
0	60	622	892	2465.49	2.66667	-0.0219441	0.876492	0.879144	1	1
0	60	622	970	4840.96	2.46667	0.0716423	0.910648	0.903752	1	1
0	60	622	1182	2032.95	7	-0.02856	0.536684	0.549549	0.88207	0.826958
0	60	622	1306	927.214	3	-0.108963	0.806173	0.825217	1	1
0	60	622	1442	2182.41	6	0.0399012	0.58693	0.569763	0.903377	0.863384
0	60	622	1497	1995.28	3.86667	0.00265921	0.698696	0.697892	0.940654	0.845828
0	60	622	1555	4369.18	4.06667	0.0289936	0.691008	0.681782	0.864473	0.677432
0	60	622	1673	2421.91	2.6	0.0149392	0.873021	0.871095	0.890896	0.95229
0	60	622	2097	2494.28	2.86667	0.00557566	0.846329	0.845468	1	1
0	60	764	892	1117.02	5.93333	0.0397567	0.559107	0.540853	0.918016	0.893162
0	60	764	970	3507.41	5.73333	0.0638776	0.568479	0.539034	0.851361	0.718358
0	60	764	1182	818.184	9.8	0.00619408	0.264149	0.259563	0.793858	0.73555
0	60	764	1306	1308.15	6.4	0.0133219	0.465447	0.458229	0.918952	0.778768
0	60	764	1442	1141.6	9	0.0464909	0.292607	0.258117	0.787695	0.478512
0	60	764	1497	1185.01	7.33333	0.0295152	0.434617	0.417422	0.957826	0.948841
0	60	764	1555	3030.81	7.13333	0.0425288	0.422976	0.397346	0.886276	0.863049
0	60	764	1673	1456.79	6.13333	0.0446234	0.596647	0.577808	0.916235	0.850992
0	60	764	2097	2428.42	6.26667	0.0388369	0.559487	0.541687	0.924266	0.901514
0	60	892	970	2395.01	2.53333	-0.0352469	0.87906	0.883178	0.933516	0.0395236
0	60	892	1182	858.516	7.06667	-0.0456785	0.500273	0.522103	0.917982	0.87425
0	60	892	1306	2323.04	3.06667	-0.176841	0.758037	0.794396	0.985941	0.982495
0	60	892	1442	1221.32	6.26667	0.0227407	0.549732	0.539254	0.923917	0.889656
0	60	892	1497	1538.45	4	-0.0236497	0.664971	0.672712	0.972989	0.962725
0	60	892	1555	1994.15	4.13333	0.00310608	0.631043	0.629894	0.816704	0.235993
0	60	892	1673	1471.06	2.8	-0.0580761	0.852752	0.860835	0.933333	1.07143
