Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
2	70	892	1442	1221.32	8.06667	-0.0020615	0.460149	0.461259	0.889088	0.865634
2	70	892	1497	1538.45	5.06667	-0.0219422	0.559913	0.569363	0.854597	0.471095
2	70	892	1555	1994.15	4.46667	-0.0422968	0.620803	0.636191	0.898589	0.801226
2	70	892	1673	1471.06	3.33333	-0.0435997	0.672647	0.686323	0.861903	0.437722
2	70	892	2097	3007.61	4.73333	-0.0306706	0.59723	0.609216	0.971958	0.962682
2	70	970	1182	3099.19	8.8	0.0227923	0.456318	0.443637	0.877668	0.746928
2	70	970	1306	4693.09	4.06667	-0.058336	0.685708	0.703032	0.997392	0.997293
2	70	970	1442	3291.58	8.26667	0.0132494	0.453423	0.446084	0.861412	0.797828
2	70	970	1497	3665.12	5.06667	-0.0034855	0.569919	0.571413	0.874113	0.364021
2	70	970	1555	1322.96	4.53333	-0.0228056	0.624968	0.63333	0.911692	0.169035
2	70	970	1673	3370.46	3.53333	-0.0202573	0.706855	0.712676	0.968701	0.960052
2	70	970	2097	5034.61	4.73333	-0.0124469	0.591608	0.596629	0.931381	0.911189
2	70	1182	1306	1622.23	9.06667	0.0160509	0.410878	0.401268	0.90751	0.881433
2	70	1182	1442	417.163	10.4667	0.0395443	0.145355	0.110167	0.494255	0.352066
2	70	1182	1497	683.1	9.6	0.0354952	0.29131	0.265229	0.752826	0.630689
2	70	1182	1555	2379.44	9	0.0287199	0.355695	0.336644	0.832935	0.771945
2	70	1182	1673	728.371	8.73333	0.035548	0.420701	0.399349	0.859146	0.779804
2	70	1182	2097	2150.17	9.53333	0.0310338	0.319501	0.297706	0.839713	0.819106
2	70	1306	1442	1597.03	8.66667	0.0077794	0.413622	0.409024	0.901548	0.884009
2	70	1306	1497	1301.42	5.26667	-0.00684396	0.532174	0.535354	0.92229	0.895417
2	70	1306	1555	3985.91	4.86667	-0.0224215	0.573823	0.583169	0.924658	0.858841
2	70	1306	1673	1748.89	3.46667	-0.020036	0.595177	0.603129	0.768585	0.477656
2	70	1306	2097	1571.34	4.86667	-0.0141879	0.508788	0.51566	0.84624	0.28253
2	70	1442	1497	373.631	9.06667	0.0286736	0.309913	0.289542	0.768417	0.629765
2	70	1442	1555	2419.35	8.73333	0.0212614	0.346014	0.331808	0.796621	0.618658
2	70	1442	1673	321.403	8.4	0.0274113	0.426549	0.410387	0.856412	0.81447
2	70	1442	2097	1812.02	9.46667	0.024077	0.336788	0.320425	0.879578	0.770865
2	70	1497	1555	2775.36	5.8	0.0112779	0.483587	0.477696	0.861242	0.804705
2	70	1497	1673	447.772	5	0.0177706	0.537363	0.528993	0.857334	0.636195
2	70	1497	2097	1469.5	6.06667	0.0154956	0.454937	0.446358	0.90246	0.784881
2	70	1555	1673	2391.41	4.4	0.00464905	0.596718	0.594834	0.910513	0.795654
2	70	1555	2097	3981.35	5.6	0.00485961	0.494528	0.49206	0.906983	0.830188
2	70	1673	2097	1668.18	4.66667	0.0105587	0.558107	0.553392	0.920527	0.890685
2	70	-999	-999	91	-999	-0.226535	0.326887	0.340011	0.384851	0.113407
2	80	-1	-1	-1	18.6	0.0174397	0.546832	0.538789	0.907439	0.905918
2	80	90	248	2875.64	4.2	0.112276	0.748162	0.71631	0.958665	0.922819
2	80	90	525	925.014	5.8	0.0827722	0.596502	0.56009	0.916495	0.857307
2	80	90	622	4083.97	4.53333	0.108082	0.720268	0.68637	0.992709	0.992385
2	80	90	764	2898.04	8	0.0519688	0.444296	0.413834	0.867706	0.788178
2	80	90	892	1975.16	4.53333	0.0850015	0.721943	0.696112	0.991343	0.990706
2	80	90	970	1417.36	4.33333	0.096496	0.734687	0.706351	0.918478	0.743726
2	80	90	1182	2832.12	9.86667	0.0899052	0.448406	0.393916	0.923058	0.884809
