Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
1	60	124	1673	2627.39	17.5333	-0.0206145	0.048956	0.0681652	0.554006	0.470222
1	60	124	2265	4992.66	14.4667	-0.0147624	0.209591	0.22109	0.776734	0.747761
1	60	124	2514	3400.74	15.9333	-0.0195409	0.0822281	0.0998185	0.619861	0.591389
1	60	124	2937	4153.08	15.6	-0.0151932	0.0784383	0.0922302	0.61323	0.52288
1	60	227	248	3320	15.4	0.00963288	0.142228	0.133885	0.683727	0.584398
1	60	227	336	329.28	8.6	0.0117376	0.0291054	0.017574	0.0659521	0.0505962
1	60	227	439	3407.26	15	0.00788576	0.13439	0.12751	0.667127	0.641123
1	60	227	764	3271.43	15.4	0.0096603	0.133121	0.124665	0.665008	0.624014
1	60	227	892	2272.03	10.8	-0.0151577	0.182186	0.194397	0.724512	0.652285
1	60	227	931	2238.06	11.4667	0.00402791	0.185795	0.182503	0.741158	0.69056
1	60	227	1348	4012.2	10.4667	-0.00505466	0.188641	0.192721	0.711099	0.617042
1	60	227	1555	2130.08	10.0667	-0.0199899	0.243176	0.258009	0.771568	0.495673
1	60	227	1584	4980.7	13.3333	0.0241472	0.175167	0.154757	0.716499	0.673465
1	60	227	1673	3581.31	13.9333	-0.00720906	0.129893	0.136121	0.657104	0.623545
1	60	227	2265	3074.43	9.2	0.00247773	0.308429	0.306711	0.835404	0.789871
1	60	227	2514	5622.04	11.4667	-0.00539374	0.17555	0.179973	0.744538	0.698345
1	60	227	2937	5961.42	12.1333	-0.000838785	0.170775	0.17147	0.754443	0.692558
1	60	248	336	3082.51	15.4	0.00262992	0.120744	0.118425	0.654	0.584912
1	60	248	439	531.907	16.6	-0.000294118	0.0389692	0.0392517	0.332372	0.0924433
1	60	248	764	875.685	17.1333	0.00136772	0.0381693	0.036852	0.320486	0.0288537
1	60	248	892	1611.16	15.0667	-0.0220147	0.0983461	0.117768	0.637588	0.526225
1	60	248	931	1808.6	15.7333	-0.00430967	0.0981573	0.102027	0.601074	0.411554
1	60	248	1348	1643.79	14.9333	-0.0128714	0.113133	0.124404	0.625253	0.51972
1	60	248	1555	3603.1	14.2667	-0.0269099	0.158903	0.180944	0.705039	0.636265
1	60	248	1584	2554.25	16.7333	0.0144257	0.0925079	0.0792251	0.574419	0.495447
1	60	248	1673	2330.82	17.6	-0.0142921	0.0530872	0.0664299	0.515625	0.419678
1	60	248	2265	4398.66	14.3333	-0.00706308	0.22952	0.234924	0.781163	0.732162
1	60	248	2514	3579.87	15.4	-0.0129384	0.0957564	0.107306	0.641182	0.532748
1	60	248	2937	4262.22	15.6	-0.00866001	0.0866211	0.0944631	0.609264	0.555534
1	60	336	439	3135.86	15.1333	0.000942705	0.111583	0.110745	0.621067	0.583538
1	60	336	764	2980.62	15.6667	0.00271314	0.109892	0.10747	0.632404	0.590461
1	60	336	892	1957.78	11.6667	-0.0222856	0.152641	0.171113	0.676925	0.612413
1	60	336	931	1915.86	12.4	-0.00328636	0.162248	0.164992	0.696398	0.622705
1	60	336	1348	3700.95	11.5333	-0.0124567	0.178521	0.188628	0.747488	0.663709
1	60	336	1555	1880.22	10.6667	-0.0275964	0.223215	0.244076	0.756297	0.365244
