Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
1	60	439	2265	4082.43	13.5333	0.00818076	0.293063	0.287232	0.835181	0.816948
1	60	439	2514	3066.83	14.5333	0.00346463	0.123112	0.120063	0.630403	0.595337
1	60	439	2937	3736.26	15.1333	0.00221821	0.102807	0.100812	0.6205	0.573172
1	60	764	892	1117.02	16.3333	-0.023023	0.106448	0.126557	0.708825	0.675995
1	60	764	931	1267.46	16.6	-0.0171518	0.0987444	0.113942	0.664579	0.552196
1	60	764	1348	908.529	15.8	-0.00245034	0.106796	0.108979	0.639824	0.591474
1	60	764	1555	3030.81	15.2	0.0105514	0.202259	0.193752	0.813855	0.803569
1	60	764	1584	1917.69	17.5333	-0.0117166	0.0579103	0.0688206	0.511789	0.433529
1	60	764	1673	1456.79	17.6667	-0.0166601	0.0353783	0.0511857	0.432954	0.344694
1	60	764	2265	3715.12	14.6	-0.00619995	0.287576	0.291966	0.870469	0.847447
1	60	764	2514	2853.86	15.7333	-0.00833201	0.115944	0.123249	0.662181	0.624913
1	60	764	2937	3478.54	16.3333	-0.00919505	0.0980461	0.106264	0.682825	0.656296
1	60	892	931	203.039	9	-0.0336034	-0.0112715	0.0216059	0.0824021	0.0698529
1	60	892	1348	1743.93	11.6	-0.0176257	0.195628	0.20956	0.889256	0.881742
1	60	892	1555	1994.15	9.93333	-0.004802	0.260777	0.264309	0.849918	0.826099
1	60	892	1584	2710.88	13.9333	-0.0269714	0.12144	0.144514	0.689586	0.580182
1	60	892	1673	1471.06	15.1333	-0.0320489	0.110144	0.137777	0.73882	0.696374
1	60	892	2265	2803.71	8.86667	-0.0258441	0.33493	0.351685	0.822294	0.747759
1	60	892	2514	3422.51	11.2	-0.0243478	0.182022	0.201465	0.771952	0.721594
1	60	892	2937	3872.92	11.6667	-0.0247287	0.138208	0.159005	0.684379	0.417206
1	60	931	1348	1814.28	11.8	-0.0113745	0.18107	0.19028	0.832596	0.804766
1	60	931	1555	1802.57	10.8	0.00184117	0.247902	0.246515	0.820562	0.757957
1	60	931	1584	2749.06	14.5333	-0.0208834	0.115177	0.133277	0.667552	0.540623
1	60	931	1673	1406.02	15.8	-0.026004	0.099965	0.122776	0.69136	0.609549
1	60	931	2265	2601.24	9.6	-0.0178092	0.338627	0.350199	0.866335	0.84296
1	60	931	2514	3405.41	12.1333	-0.0178765	0.179532	0.193942	0.778974	0.745041
