Rep	Year	StartPatch	EndPatch	Ninds
0	58	-999	2900	2
0	58	2902	-999	1
0	58	-999	2902	8
0	58	2905	-999	0
0	58	-999	2905	0
0	58	2907	-999	0
0	58	-999	2907	0
0	58	2913	-999	0
0	58	-999	2913	1
0	58	2930	-999	1
0	58	-999	2930	0
0	58	2931	-999	0
0	58	-999	2931	0
0	58	2935	-999	0
0	58	-999	2935	0
0	58	2937	-999	85
0	58	-999	2937	20
0	58	2940	-999	0
0	58	-999	2940	23
0	58	2944	-999	0
0	58	-999	2944	1
0	58	2945	-999	0
0	58	-999	2945	0
0	58	2946	-999	0
0	58	-999	2946	4
0	58	2953	-999	0
0	58	-999	2953	0
0	58	2957	-999	5
0	58	-999	2957	2
0	58	2966	-999	0
0	58	-999	2966	0
0	58	2969	-999	3
0	58	-999	2969	14
0	58	2970	-999	20
0	58	-999	2970	3
0	58	2975	-999	4
0	58	-999	2975	0
0	58	2976	-999	0
0	58	-999	2976	0
0	58	2982	-999	0
0	58	-999	2982	0
0	58	2999	-999	2
0	58	-999	2999	2
0	58	3002	-999	0
0	58	-999	3002	0
0	58	3003	-999	0
0	58	-999	3003	0
0	58	3012	-999	0
0	58	-999	3012	0
0	58	3016	-999	0
0	58	-999	3016	0
0	58	3021	-999	0
0	58	-999	3021	0
0	58	3025	-999	0
0	58	-999	3025	5
0	58	3027	-999	0
0	58	-999	3027	0
0	58	3034	-999	3
0	58	-999	3034	0
0	58	3039	-999	0
0	58	-999	3039	0
0	58	3041	-999	0
0	58	-999	3041	0
0	58	3043	-999	0
0	58	-999	3043	0
0	58	3048	-999	0
0	58	-999	3048	0
0	58	3054	-999	0
0	58	-999	3054	0
0	58	3055	-999	1
0	58	-999	3055	17
0	58	3057	-999	0
0	58	-999	3057	0
0	58	3062	-999	1
0	58	-999	3062	8
0	58	3070	-999	2
0	58	-999	3070	11
0	58	3077	-999	0
0	58	-999	3077	0
0	58	3080	-999	0
0	58	-999	3080	0
0	58	3082	-999	10
0	58	-999	3082	20
0	58	3084	-999	0
0	58	-999	3084	0
0	58	3087	-999	0
0	58	-999	3087	0
0	58	3088	-999	0
0	58	-999	3088	0
0	58	3093	-999	0
0	58	-999	3093	0
0	58	3096	-999	0
0	58	-999	3096	0
0	58	3099	-999	0
0	58	-999	3099	0
0	58	3102	-999	0
0	58	-999	3102	0
0	58	3104	-999	6
0	58	-999	3104	0
0	58	3106	-999	0
0	58	-999	3106	1
0	58	3111	-999	0
0	58	-999	3111	2
0	58	3112	-999	0
0	58	-999	3112	1
0	58	3113	-999	0
0	58	-999	3113	0
0	58	3117	-999	0
0	58	-999	3117	0
0	58	3118	-999	0
0	58	-999	3118	0
0	58	3119	-999	0
0	58	-999	3119	0
0	58	3123	-999	0
0	58	-999	3123	0
0	58	3125	-999	0
0	58	-999	3125	0
0	58	3127	-999	0
0	58	-999	3127	0
0	58	3129	-999	2
0	58	-999	3129	1
0	58	3132	-999	0
0	58	-999	3132	0
0	58	3142	-999	0
0	58	-999	3142	0
0	58	3155	-999	0
0	58	-999	3155	0
0	60	1	2	31
0	60	1	4	5
0	60	1	8	4
0	60	1	9	1
0	60	1	81	1
0	60	1	156	1
0	60	1	164	1
0	60	1	248	7
0	60	1	338	4
0	60	1	425	45
0	60	1	437	6
0	60	1	460	1
0	60	2	4	2
0	60	2	8	1
0	60	4	9	6
0	60	8	2	1
0	60	19	24	1
0	60	19	70	2
0	60	42	78	1
0	60	54	44	1
0	60	54	174	4
0	60	67	71	1
0	60	70	19	4
0	60	70	90	2
0	60	76	78	1
0	60	78	69	1
0	60	78	76	1
0	60	78	95	1
0	60	90	19	5
0	60	90	70	3
0	60	90	142	3
0	60	90	144	11
0	60	90	148	3
0	60	90	153	4
0	60	90	161	1
0	60	90	236	1
0	60	90	268	2
0	60	90	276	4
0	60	90	285	1
0	60	90	299	18
0	60	90	315	8
0	60	101	78	1
0	60	101	118	2
0	60	110	124	1
0	60	124	51	2
0	60	124	98	2
0	60	124	110	27
0	60	124	157	4
0	60	124	184	4
0	60	124	195	12
0	60	124	198	12
0	60	124	233	2
0	60	124	273	5
0	60	124	290	1
0	60	124	573	3
0	60	124	622	7
0	60	124	800	6
0	60	124	803	3
0	60	124	817	2
0	60	124	846	1
0	60	127	156	1
0	60	144	90	8
0	60	147	118	1
0	60	147	141	1
0	60	147	152	5
0	60	147	171	1
0	60	148	144	1
0	60	152	147	1
0	60	152	171	11
0	60	152	256	9
0	60	152	406	9
0	60	152	412	8
0	60	152	417	1
0	60	153	142	2
0	60	156	1	1
0	60	156	117	2
0	60	156	127	8
0	60	156	141	16
0	60	156	147	1
0	60	156	152	3
0	60	156	171	30
0	60	156	241	15
0	60	156	256	1
0	60	156	279	8
0	60	156	511	1
0	60	171	152	1
0	60	171	156	1
0	60	184	198	1
0	60	195	184	1
0	60	198	233	4
0	60	209	198	2
0	60	209	248	1
0	60	227	232	7
0	60	227	238	1
0	60	227	243	13
0	60	227	247	4
0	60	227	263	3
0	60	227	293	1
0	60	227	307	10
0	60	227	314	4
0	60	227	330	8
0	60	227	336	7
0	60	227	337	8
0	60	227	350	5
0	60	233	198	2
0	60	233	290	1
0	60	241	156	1
0	60	248	233	1
0	60	248	310	7
0	60	248	338	1
0	60	256	279	1
0	60	268	90	1
0	60	279	156	2
0	60	279	360	1
0	60	285	90	1
0	60	285	275	2
0	60	285	299	2
0	60	285	317	1
0	60	290	382	2
0	60	299	90	4
0	60	299	285	2
0	60	299	352	1
0	60	306	289	1
0	60	307	227	3
0	60	307	293	1
0	60	314	227	1
0	60	315	90	1
0	60	316	289	1
0	60	316	293	1
0	60	317	285	2
0	60	335	388	1
0	60	335	391	5
0	60	336	227	6
0	60	336	296	1
0	60	336	369	2
0	60	336	393	1
0	60	336	415	7
0	60	336	422	7
0	60	336	440	1
0	60	337	227	3
0	60	337	314	2
0	60	337	336	1
0	60	337	415	9
0	60	342	299	2
0	60	342	367	1
0	60	342	392	2
0	60	342	416	1
0	60	342	419	3
0	60	350	227	2
0	60	350	337	2
0	60	352	375	1
0	60	360	152	1
0	60	360	279	8
0	60	360	339	3
0	60	360	406	5
0	60	360	429	13
0	60	367	315	1
0	60	367	375	2
0	60	375	342	1
0	60	388	248	1
0	60	388	408	2
0	60	388	439	3
0	60	391	335	5
0	60	391	423	1
0	60	391	439	2
0	60	393	315	1
0	60	399	336	1
0	60	401	423	2
0	60	406	152	1
0	60	406	360	1
0	60	408	388	1
0	60	408	391	3
0	60	408	439	7
0	60	415	505	2
0	60	416	342	4
0	60	416	419	5
0	60	416	468	4
0	60	416	474	9
0	60	416	497	1
0	60	416	563	6
0	60	416	576	1
0	60	419	342	1
0	60	419	416	3
0	60	422	336	3
0	60	423	401	3
0	60	423	488	3
0	60	423	518	2
0	60	425	437	1
0	60	429	360	6
0	60	429	523	2
0	60	429	582	1
0	60	435	417	1
0	60	436	1	1
0	60	436	441	4
0	60	436	495	1
0	60	437	1	2
0	60	437	425	21
0	60	437	460	1
0	60	437	511	6
0	60	437	569	1
0	60	437	648	2
0	60	437	704	2
0	60	437	707	1
0	60	439	388	1
0	60	439	391	17
0	60	439	408	7
0	60	439	423	4
0	60	439	450	31
0	60	439	488	14
0	60	439	494	12
0	60	439	495	1
0	60	439	518	6
0	60	439	648	12
0	60	439	657	6
0	60	439	700	4
0	60	439	726	3
0	60	439	732	3
0	60	439	751	5
0	60	439	764	32
0	60	439	777	6
0	60	439	809	5
0	60	439	825	7
0	60	439	890	5
0	60	439	896	10
0	60	439	952	10
0	60	439	953	3
0	60	439	987	1
0	60	441	450	1
0	60	443	449	3
0	60	443	452	3
0	60	449	443	1
0	60	449	514	1
0	60	450	388	1
0	60	450	494	2
0	60	452	443	1
0	60	452	514	1
0	60	460	495	3
0	60	460	569	1
0	60	468	416	2
0	60	474	416	1
0	60	488	423	3
0	60	488	439	2
0	60	488	518	1
0	60	492	514	1
0	60	494	439	1
0	60	494	450	1
0	60	495	436	3
0	60	495	450	2
0	60	495	568	2
0	60	495	648	1
0	60	504	528	4
0	60	504	553	3
0	60	505	336	7
0	60	505	487	1
0	60	505	558	2
0	60	505	584	5
0	60	505	604	1
0	60	505	640	7
0	60	505	656	1
0	60	514	492	1
0	60	514	520	2
0	60	514	582	2
0	60	514	739	3
0	60	518	423	2
0	60	518	488	2
0	60	518	590	2
0	60	525	474	8
0	60	525	516	6
0	60	525	561	1
0	60	525	589	1
0	60	525	598	1
0	60	525	619	11
0	60	525	632	2
0	60	525	661	11
0	60	525	713	2
0	60	525	737	4
0	60	525	753	5
0	60	525	758	13
0	60	525	773	20
0	60	525	834	4
0	60	525	863	7
0	60	525	864	1
0	60	528	504	1
0	60	528	598	1
0	60	553	487	1
0	60	553	504	1
0	60	554	514	2
0	60	558	604	1
0	60	560	551	3
0	60	560	582	1
0	60	563	576	1
0	60	582	524	3
0	60	582	551	1
0	60	582	560	2
0	60	582	612	3
0	60	582	728	1
0	60	582	735	4
0	60	589	525	1
0	60	590	518	1
0	60	598	505	1
0	60	598	525	1
0	60	598	553	2
0	60	598	563	2
0	60	598	576	1
0	60	598	610	10
0	60	598	656	4
0	60	598	753	10
0	60	598	830	1
0	60	604	505	1
0	60	610	598	1
0	60	610	650	1
0	60	612	582	3
0	60	619	525	1
0	60	622	124	3
0	60	622	623	4
0	60	622	907	1
0	60	640	505	1
0	60	648	439	5
0	60	648	495	2
0	60	648	568	1
0	60	648	764	3
0	60	656	598	1
0	60	657	439	2
0	60	657	706	2
0	60	660	525	1
0	60	660	632	1
0	60	661	525	2
0	60	661	650	1
0	60	665	505	2
0	60	665	759	1
0	60	707	437	1
0	60	707	704	9
0	60	707	721	4
0	60	707	762	2
0	60	713	525	1
0	60	713	632	1
0	60	713	737	2
0	60	716	598	1
0	60	721	707	1
0	60	728	612	1
0	60	728	722	4
0	60	728	735	3
0	60	728	772	1
0	60	728	799	1
0	60	728	844	1
0	60	737	525	1
0	60	745	759	1
0	60	751	657	1
0	60	753	598	1
0	60	758	525	7
0	60	758	737	3
0	60	758	858	4
0	60	758	870	3
0	60	758	941	1
0	60	762	768	2
0	60	764	439	24
0	60	764	648	10
0	60	764	768	14
0	60	764	809	2
0	60	764	860	3
0	60	764	896	7
0	60	764	1034	1
0	60	764	1062	5
0	60	764	1063	6
0	60	764	1107	3
0	60	764	1112	8
0	60	764	1130	9
0	60	764	1141	1
0	60	764	1148	3
0	60	764	1151	3
0	60	768	762	1
0	60	772	728	2
0	60	772	844	2
0	60	773	525	5
0	60	787	925	1
0	60	790	816	3
0	60	799	844	1
0	60	800	808	1
0	60	803	800	1
0	60	803	808	1
0	60	803	817	5
0	60	808	824	3
0	60	816	790	1
0	60	817	803	1
0	60	817	846	4
0	60	824	808	2
0	60	824	900	2
0	60	825	439	1
0	60	825	795	1
0	60	833	772	2
0	60	833	844	2
0	60	833	876	2
0	60	833	892	4
0	60	833	939	1
0	60	834	525	1
0	60	844	728	1
0	60	844	772	1
0	60	844	850	2
0	60	844	876	4
0	60	844	955	3
0	60	846	817	9
0	60	846	847	1
0	60	846	951	2
0	60	850	728	1
0	60	850	799	1
0	60	850	844	1
0	60	858	758	5
0	60	858	941	2
0	60	860	762	1
0	60	863	525	1
0	60	863	858	1
0	60	864	830	1
0	60	870	850	1
0	60	872	921	3
0	60	872	954	3
0	60	872	977	1
0	60	872	989	2
0	60	876	833	4
0	60	876	844	4
0	60	876	892	2
0	60	876	931	2
0	60	890	439	2
0	60	890	896	2
0	60	892	833	11
0	60	892	872	1
0	60	892	876	13
0	60	892	922	4
0	60	892	931	12
0	60	892	962	3
0	60	892	963	6
0	60	893	525	1
0	60	893	858	1
0	60	893	898	6
0	60	893	974	4
0	60	896	439	3
0	60	896	764	4
0	60	896	890	3
0	60	896	953	2
0	60	898	893	1
0	60	921	872	2
0	60	931	844	6
0	60	931	876	6
0	60	931	892	4
0	60	931	1065	1
0	60	931	1163	15
0	60	931	1171	3
0	60	931	1247	3
0	60	931	1282	12
0	60	939	963	1
0	60	950	970	1
0	60	951	439	1
0	60	951	846	1
0	60	951	937	4
0	60	953	439	1
0	60	953	987	1
0	60	955	844	1
0	60	970	950	14
0	60	970	1005	1
0	60	970	1104	16
0	60	970	1126	4
0	60	974	893	1
0	60	974	1021	2
0	60	974	1160	2
0	60	976	966	4
0	60	976	1003	3
0	60	976	1011	1
0	60	987	1062	2
0	60	1015	937	1
0	60	1015	951	1
0	60	1015	1053	1
0	60	1015	1105	3
0	60	1041	1053	2
0	60	1053	1015	1
0	60	1053	1107	2
0	60	1053	1111	1
0	60	1053	1112	1
0	60	1062	764	1
0	60	1062	953	1
0	60	1104	970	14
0	60	1104	1126	17
0	60	1104	1200	11
0	60	1104	1240	7
0	60	1104	1317	3
0	60	1104	1362	1
0	60	1111	1053	3
0	60	1111	1105	1
0	60	1111	1107	2
0	60	1111	1127	2
0	60	1111	1150	3
0	60	1111	1154	1
0	60	1111	1162	3
0	60	1111	1180	1
0	60	1112	764	2
0	60	1112	1053	1
0	60	1130	764	1
0	60	1130	1141	1
0	60	1150	1111	2
0	60	1150	1263	2
0	60	1151	764	2
0	60	1151	1189	1
0	60	1154	1180	1
0	60	1154	1189	2
0	60	1157	1198	2
0	60	1159	976	5
0	60	1159	1003	1
0	60	1159	1016	1
0	60	1159	1182	48
0	60	1159	1239	2
0	60	1159	1366	2
0	60	1159	1442	2
0	60	1159	1493	2
0	60	1159	1621	1
0	60	1160	974	2
0	60	1160	1198	1
0	60	1163	931	2
0	60	1163	1171	1
0	60	1171	1163	1
0	60	1180	1111	5
0	60	1180	1162	1
0	60	1180	1348	1
0	60	1182	1159	34
0	60	1182	1203	15
0	60	1182	1209	11
0	60	1182	1228	32
0	60	1182	1280	1
0	60	1182	1442	79
0	60	1198	1187	2
0	60	1198	1295	1
0	60	1198	1296	1
0	60	1209	1182	2
0	60	1228	1182	4
0	60	1228	1203	2
0	60	1240	1104	1
0	60	1252	1293	2
0	60	1252	1356	4
0	60	1252	1377	2
0	60	1280	764	1
0	60	1280	1182	1
0	60	1280	1205	1
0	60	1280	1324	18
0	60	1280	1442	6
0	60	1280	1497	15
0	60	1293	1252	1
0	60	1296	1198	1
0	60	1297	1306	2
0	60	1303	1306	1
0	60	1306	1297	7
0	60	1306	1303	9
0	60	1306	1378	1
0	60	1306	1380	5
0	60	1306	1417	6
0	60	1315	892	1
0	60	1315	1159	1
0	60	1315	1247	1
0	60	1315	1282	6
0	60	1315	1366	2
0	60	1315	1376	1
0	60	1317	1104	1
0	60	1334	1295	12
0	60	1334	1395	3
0	60	1334	1477	10
0	60	1334	1487	2
0	60	1334	1529	25
0	60	1334	1599	1
0	60	1348	1445	18
0	60	1348	1460	4
0	60	1348	1560	1
0	60	1368	1315	1
0	60	1373	1430	5
0	60	1376	1377	2
0	60	1377	1376	16
0	60	1378	1380	1
0	60	1395	1346	5
0	60	1442	1182	97
0	60	1442	1280	30
0	60	1442	1497	15
0	60	1442	1621	2
0	60	1442	1673	4
0	60	1445	1460	1
0	60	1460	1445	1
0	60	1477	1334	1
0	60	1480	1470	6
0	60	1480	1510	2
0	60	1480	1526	8
0	60	1480	1545	3
0	60	1480	1591	1
0	60	1487	1468	4
0	60	1487	1561	3
0	60	1493	1159	1
0	60	1493	1511	3
0	60	1497	1280	17
0	60	1497	1442	10
0	60	1497	1597	20
0	60	1497	1656	4
0	60	1510	1480	2
0	60	1510	1526	1
0	60	1511	1493	10
0	60	1511	1522	1
0	60	1518	1560	1
0	60	1526	1480	4
0	60	1526	1510	3
0	60	1526	1586	1
0	60	1529	1334	1
0	60	1529	1533	2
0	60	1537	1480	1
0	60	1537	1545	1
0	60	1537	1553	3
0	60	1545	1537	2
0	60	1555	1373	1
0	60	1555	1533	12
0	60	1555	1559	2
0	60	1555	1611	16
0	60	1555	1684	5
0	60	1560	1518	1
0	60	1560	1596	2
0	60	1560	1617	3
0	60	1572	1545	1
0	60	1584	1693	4
0	60	1584	1694	24
0	60	1584	1696	6
0	60	1584	1697	1
0	60	1584	1701	2
0	60	1584	1730	2
0	60	1584	1741	22
0	60	1584	1758	1
0	60	1584	1771	10
0	60	1584	1775	8
0	60	1584	1779	5
0	60	1584	1797	1
0	60	1584	1893	2
0	60	1584	1894	4
0	60	1586	1526	1
0	60	1591	1545	2
0	60	1591	1572	1
0	60	1591	1763	1
0	60	1597	1497	1
0	60	1597	1602	1
0	60	1622	1627	1
0	60	1627	1607	3
0	60	1627	1682	4
0	60	1656	1497	2
0	60	1673	1832	1
0	60	1693	1678	1
0	60	1694	1584	1
0	60	1696	1584	2
0	60	1696	1693	1
0	60	1697	1584	1
0	60	1697	1701	1
0	60	1701	1678	1
0	60	1701	1731	1
0	60	1701	1741	2
0	60	1701	1758	1
0	60	1704	1511	1
0	60	1704	1738	5
0	60	1704	1761	4
0	60	1704	1819	1
0	60	1720	1721	3
0	60	1720	1763	2
0	60	1730	1731	1
0	60	1730	1758	1
0	60	1730	1787	1
0	60	1741	1584	15
0	60	1741	1678	1
0	60	1741	1701	21
0	60	1741	1731	4
0	60	1741	1758	13
0	60	1741	1775	12
0	60	1741	1787	12
0	60	1741	1893	6
0	60	1741	1897	7
0	60	1741	1928	3
0	60	1741	1986	18
0	60	1741	2020	9
0	60	1741	2022	8
0	60	1741	2039	2
0	60	1741	2045	3
0	60	1741	2097	8
0	60	1741	2119	3
0	60	1741	2153	1
0	60	1758	1741	1
0	60	1761	1704	2
0	60	1763	1720	2
0	60	1763	1866	3
0	60	1763	1965	1
0	60	1771	1584	2
0	60	1771	1779	1
0	60	1775	1730	1
0	60	1775	1787	1
0	60	1779	1771	1
0	60	1797	1779	3
0	60	1797	1893	3
0	60	1866	1763	5
0	60	1866	1871	2
0	60	1893	1741	1
0	60	1893	1797	2
0	60	1893	1894	6
0	60	1893	1921	11
0	60	1897	1741	1
0	60	1897	1928	4
0	60	1921	1893	4
0	60	1928	1897	1
0	60	1936	1869	1
0	60	1936	1937	1
0	60	1937	1936	2
0	60	1937	2013	1
0	60	1982	2013	4
0	60	1986	1741	2
0	60	2013	1937	2
0	60	2013	1982	10
0	60	2013	2058	8
0	60	2013	2139	1
0	60	2013	2154	4
0	60	2017	2055	2
0	60	2017	2077	4
0	60	2017	2078	2
0	60	2017	2109	5
0	60	2017	2141	1
0	60	2022	1741	2
0	60	2022	2020	1
0	60	2022	2045	1
0	60	2022	2097	2
0	60	2022	2118	3
0	60	2055	2017	1
0	60	2055	2078	1
0	60	2058	2013	1
0	60	2058	2069	2
0	60	2058	2075	1
0	60	2058	2113	2
0	60	2058	2273	3
0	60	2065	2017	1
0	60	2067	2148	3
0	60	2069	2075	1
0	60	2075	2058	1
0	60	2077	2017	1
0	60	2078	2141	1
0	60	2083	2158	2
0	60	2083	2189	7
0	60	2091	2120	1
0	60	2091	2189	1
0	60	2097	1741	3
0	60	2097	2022	5
0	60	2097	2045	1
0	60	2097	2118	4
0	60	2097	2147	2
0	60	2097	2209	2
0	60	2097	2231	1
0	60	2097	2234	1
0	60	2097	2302	6
0	60	2097	2304	11
0	60	2097	2412	2
0	60	2097	2421	14
0	60	2118	2022	3
0	60	2118	2097	2
0	60	2139	2158	1
0	60	2141	2109	2
0	60	2144	2067	2
0	60	2144	2148	1
0	60	2144	2253	1
0	60	2144	2267	1
0	60	2148	2067	1
0	60	2158	2013	1
0	60	2158	2083	2
0	60	2158	2154	1
0	60	2189	2083	1
0	60	2204	2231	1
0	60	2222	2153	2
0	60	2222	2231	3
0	60	2222	2380	4
0	60	2231	2222	1
0	60	2231	2297	2
0	60	2234	2097	1
0	60	2239	2107	1
0	60	2239	2277	1
0	60	2246	2239	1
0	60	2246	2277	1
0	60	2262	2083	1
0	60	2262	2253	1
0	60	2262	2261	3
0	60	2265	2226	1
0	60	2265	2316	7
0	60	2265	2419	2
0	60	2273	2058	2
0	60	2273	2113	1
0	60	2277	2239	3
0	60	2277	2246	2
0	60	2277	2378	2
0	60	2297	2231	1
0	60	2302	2097	2
0	60	2316	2265	3
0	60	2352	2372	1
0	60	2366	2277	3
0	60	2366	2360	1
0	60	2401	2097	3
0	60	2401	2398	1
0	60	2401	2421	1
0	60	2421	2097	11
0	60	2421	2514	5
0	60	2478	2517	12
0	60	2485	2500	2
0	60	2489	2500	2
0	60	2500	2489	7
0	60	2500	2558	3
0	60	2500	2578	1
0	60	2506	2522	3
0	60	2514	2097	1
0	60	2514	2421	21
0	60	2514	2599	3
0	60	2514	2611	1
0	60	2517	2478	9
0	60	2522	2556	3
0	60	2522	2557	3
0	60	2522	2621	1
0	60	2522	2702	4
0	60	2530	2522	3
0	60	2530	2557	1
0	60	2545	2522	1
0	60	2556	2545	2
0	60	2557	2530	3
0	60	2558	2500	1
0	60	2569	2556	1
0	60	2570	2571	4
0	60	2570	2595	1
0	60	2578	2500	1
0	60	2578	2613	1
0	60	2599	2514	1
0	60	2599	2733	1
0	60	2611	2654	1
0	60	2645	2595	1
0	60	2677	2696	3
0	60	2696	2677	5
0	60	2696	2727	2
0	60	2702	2727	4
0	60	2707	2733	1
0	60	2707	2797	3
0	60	2727	2595	1
0	60	2727	2677	2
0	60	2727	2690	1
0	60	2727	2696	9
0	60	2727	2702	3
0	60	2727	2859	2
0	60	2733	2780	1
0	60	2746	2780	1
0	60	2769	2864	2
0	60	2780	2746	3
0	60	2780	2803	5
0	60	2794	2760	1
0	60	2794	2803	1
0	60	2794	2842	1
0	60	2794	2875	3
0	60	2794	2902	1
0	60	2797	2707	1
0	60	2803	2794	2
0	60	2804	2760	1
0	60	2804	2842	2
0	60	2859	2727	1
0	60	2859	2944	1
0	60	2875	2794	1
0	60	2875	2937	1
0	60	2913	2970	1
0	60	2930	3112	2
0	60	2937	2875	1
0	60	2937	2902	9
0	60	2937	2940	14
0	60	2937	2999	2
0	60	2937	3055	20
0	60	2937	3062	9
0	60	2937	3070	2
0	60	2937	3082	22
0	60	2937	3129	3
0	60	2940	2937	1
0	60	2940	2957	1
0	60	2944	2859	2
0	60	2944	2969	1
0	60	2944	2970	1
0	60	2957	2937	5
0	60	2969	2859	1
0	60	2969	2944	2
0	60	2970	2913	1
0	60	2970	2969	1
0	60	2970	3025	1
0	60	3025	2970	2
0	60	3034	3102	2
0	60	3034	3106	5
0	60	3034	3111	1
0	60	3034	3142	1
0	60	3055	2937	3
0	60	3062	2937	2
0	60	3070	2937	1
0	60	3070	3104	1
0	60	3082	2937	9
0	60	3082	3129	3
0	60	3104	3070	7
0	60	3129	3082	1
0	60	1	-999	107
0	60	-999	1	4
0	60	2	-999	3
0	60	-999	2	32
0	60	4	-999	6
0	60	-999	4	7
0	60	5	-999	0
0	60	-999	5	0
0	60	8	-999	1
0	60	-999	8	5
0	60	9	-999	0
0	60	-999	9	7
0	60	11	-999	0
0	60	-999	11	0
0	60	12	-999	0
0	60	-999	12	0
0	60	19	-999	3
0	60	-999	19	9
0	60	24	-999	0
0	60	-999	24	1
0	60	38	-999	0
0	60	-999	38	0
0	60	42	-999	1
0	60	-999	42	0
0	60	44	-999	0
0	60	-999	44	1
0	60	46	-999	0
0	60	-999	46	0
0	60	51	-999	0
0	60	-999	51	2
0	60	53	-999	0
0	60	-999	53	0
0	60	54	-999	5
0	60	-999	54	0
0	60	55	-999	0
0	60	-999	55	0
0	60	59	-999	0
0	60	-999	59	0
0	60	61	-999	0
0	60	-999	61	0
0	60	65	-999	0
0	60	-999	65	0
0	60	66	-999	0
0	60	-999	66	0
0	60	67	-999	1
0	60	-999	67	0
0	60	69	-999	0
0	60	-999	69	1
0	60	70	-999	6
0	60	-999	70	5
0	60	71	-999	0
0	60	-999	71	1
0	60	76	-999	1
0	60	-999	76	1
0	60	78	-999	3
0	60	-999	78	3
0	60	81	-999	0
0	60	-999	81	1
0	60	87	-999	0
0	60	-999	87	0
0	60	90	-999	64
0	60	-999	90	17
0	60	92	-999	0
0	60	-999	92	0
0	60	95	-999	0
0	60	-999	95	1
0	60	98	-999	0
0	60	-999	98	2
0	60	101	-999	3
0	60	-999	101	0
0	60	105	-999	0
0	60	-999	105	0
0	60	110	-999	1
0	60	-999	110	27
0	60	117	-999	0
0	60	-999	117	2
0	60	118	-999	0
0	60	-999	118	3
0	60	121	-999	0
0	60	-999	121	0
0	60	124	-999	93
0	60	-999	124	4
0	60	127	-999	1
0	60	-999	127	8
0	60	141	-999	0
0	60	-999	141	17
0	60	142	-999	0
0	60	-999	142	5
0	60	144	-999	8
0	60	-999	144	12
0	60	147	-999	8
0	60	-999	147	2
0	60	148	-999	1
0	60	-999	148	3
0	60	149	-999	0
0	60	-999	149	0
0	60	152	-999	39
0	60	-999	152	11
0	60	153	-999	2
0	60	-999	153	4
0	60	156	-999	86
0	60	-999	156	6
0	60	157	-999	0
0	60	-999	157	4
0	60	161	-999	0
0	60	-999	161	1
0	60	164	-999	0
0	60	-999	164	1
0	60	170	-999	0
0	60	-999	170	0
0	60	171	-999	2
0	60	-999	171	42
0	60	172	-999	0
0	60	-999	172	0
0	60	173	-999	0
0	60	-999	173	0
0	60	174	-999	0
0	60	-999	174	4
0	60	179	-999	0
0	60	-999	179	0
0	60	183	-999	0
0	60	-999	183	0
0	60	184	-999	1
0	60	-999	184	5
0	60	187	-999	0
0	60	-999	187	0
0	60	194	-999	0
0	60	-999	194	0
0	60	195	-999	1
0	60	-999	195	12
0	60	198	-999	4
0	60	-999	198	17
0	60	199	-999	0
0	60	-999	199	0
0	60	204	-999	0
0	60	-999	204	0
0	60	206	-999	0
0	60	-999	206	0
0	60	209	-999	3
0	60	-999	209	0
0	60	212	-999	0
0	60	-999	212	0
0	60	216	-999	0
0	60	-999	216	0
0	60	225	-999	0
0	60	-999	225	0
0	60	227	-999	71
0	60	-999	227	15
0	60	232	-999	0
0	60	-999	232	7
0	60	233	-999	3
0	60	-999	233	7
0	60	236	-999	0
0	60	-999	236	1
0	60	238	-999	0
0	60	-999	238	1
0	60	239	-999	0
0	60	-999	239	0
0	60	241	-999	1
0	60	-999	241	15
0	60	243	-999	0
0	60	-999	243	13
0	60	247	-999	0
0	60	-999	247	4
0	60	248	-999	9
0	60	-999	248	9
0	60	256	-999	1
0	60	-999	256	10
0	60	258	-999	0
0	60	-999	258	0
0	60	263	-999	0
0	60	-999	263	3
0	60	268	-999	1
0	60	-999	268	2
0	60	273	-999	0
0	60	-999	273	5
0	60	275	-999	0
0	60	-999	275	2
0	60	276	-999	0
0	60	-999	276	4
0	60	279	-999	3
0	60	-999	279	17
0	60	283	-999	0
0	60	-999	283	0
0	60	285	-999	6
0	60	-999	285	5
0	60	289	-999	0
0	60	-999	289	2
0	60	290	-999	2
0	60	-999	290	2
0	60	293	-999	0
0	60	-999	293	3
0	60	296	-999	0
0	60	-999	296	1
0	60	299	-999	7
0	60	-999	299	22
0	60	306	-999	1
0	60	-999	306	0
0	60	307	-999	4
0	60	-999	307	10
0	60	308	-999	0
0	60	-999	308	0
0	60	310	-999	0
0	60	-999	310	7
0	60	313	-999	0
0	60	-999	313	0
0	60	314	-999	1
0	60	-999	314	6
0	60	315	-999	1
0	60	-999	315	10
0	60	316	-999	2
0	60	-999	316	0
0	60	317	-999	2
0	60	-999	317	1
0	60	320	-999	0
0	60	-999	320	0
0	60	330	-999	0
0	60	-999	330	8
0	60	332	-999	0
0	60	-999	332	0
0	60	335	-999	6
0	60	-999	335	5
0	60	336	-999	25
0	60	-999	336	19
0	60	337	-999	15
0	60	-999	337	10
0	60	338	-999	0
0	60	-999	338	5
0	60	339	-999	0
0	60	-999	339	3
0	60	342	-999	9
0	60	-999	342	6
0	60	345	-999	0
0	60	-999	345	0
0	60	350	-999	4
0	60	-999	350	5
0	60	352	-999	1
0	60	-999	352	1
0	60	360	-999	30
0	60	-999	360	8
0	60	367	-999	3
